Marcin,Kaczmarek,ul. Polan ,135,Lublin,20-830,1963,8,11,39,A+,64.6,172
Henryka,Kalinowska,ul. Podsiadłego Józefa ,85,Będzin,42-500,1972,24,3,40,B+,57.2,164
Frydrych,Kowalczyk,ul. Skrzypowa ,66,Łódź,91-475,1972,6,3,20,O-,90.1,170
Krystyna,Adamska,ul. Królowej Luizy ,75,Zabrze,41-806,1976,25,8,37,O+,103.1,165
Lucyna,Kwiatkowska,ul. Promenada ,127,Ustka,76-273,2001,8,6,24,A+,49.5,158
Teofil,Piotrowski,ul. Chorzowska ,23,Siemianowice Śląskie,41-106,1991,3,6,25,O+,100.3,172
Zosia,Kalinowska,ul. Lawendowa ,122,Warszawa/Wesoła,05-077,1949,17,9,60,B+,80.7,168
Friderich,Wysocki,ul. Staffa Leopolda ,7,Warszawa,01-884,2010,1,3,34,A+,101.2,186
Dobrogost,Walczak,ul. Krokiew ,87,Łódź,92-006,1974,30,1,13,AB+,49.8,170
Rościsława,Jabłońska,ul. Płocka ,132,Warszawa,01-152,1982,22,2,23,B+,56.3,172
Jerzy,Nowakowski,ul. Głogowska ,20,Poznań,60-244,1976,28,4,69,A+,106.5,181
Piotr,Dudek,ul. Stawowa ,137,Byczyna,46-220,2011,2,11,69,O+,65.6,166
Makary,Wojciechowski,ul. Borsucza ,67,Białystok,15-569,1988,30,3,21,O+,85.7,178
Juliusz,Duda,ul. Kaliska ,68,Warszawa,02-316,1936,16,8,11,B+,50.8,135
Stanisław,Tomaszewski,ul. Krzesiny ,22,Poznań,61-321,1989,27,1,48,AB+,80.4,186
Alfons,Kamiński,ul. Gaikowa ,1,Ruda Śląska,41-707,1943,13,4,15,A+,42.3,169
Zygfryd,Tomaszewski,ul. Biernata z Lublina ,44,Warszawa,02-495,1983,4,3,42,A+,70.2,171
Alfons,Olszewski,ul. Za Torem ,19,Kraków,30-542,2012,22,11,7,O+,27.3,115
Włodzimierz,Zielinski,ul. Bitwy pod Płowcami ,38,Sopot,81-730,1997,11,12,53,O+,109.7,188
Stanisław,Nowak ,ul. Kruszyny ,127,Warszawa/Wesoła,05-077,2011,5,7,45,O+,95.8,179
Wacława,Sawicka,ul. Gościnna ,96,Ruda Śląska,41-707,2003,27,11,44,O+,73.3,160
Jarek,Zielinski,ul. Laurowa ,17,Gdynia,81-589,1971,11,3,41,B+,108.9,176
Jarek,Wieczorek,ul. Rubinowa ,69,Rzeszów,35-322,1948,19,7,16,O+,80.7,184
Hendrych,Kwiatkowski,ul. Sanocka ,59,Poznań,61-324,2013,23,4,26,B+,71.0,188
Karol,Majewski,ul. Żabia ,92,Kielce,25-026,1937,29,5,68,O+,65.2,176
Teodozja,Czerwinska,ul. Generała Andersa Władysława ,115,Bydgoszcz,85-791,1984,4,11,6,B+,20.5,111
Roman,Pawlak,ul. Bunscha Karola ,8,Poznań,60-461,1950,23,10,42,B+,84.8,167
Marzena,Kowalska,ul. Oddalona ,104,Łódź,93-220,1960,15,11,34,O+,78.3,171
Bratumił,Gorski,ul. Sępia ,142,Białystok,15-569,1943,4,10,40,A+,104.2,185
Krystiana,Nowak ,ul. Starkowska ,67,Poznań,61-058,1939,8,3,6,B+,24.3,112
Adrianna,Duda,ul. Grottgera Artura ,88,Poznań,60-757,1955,23,10,28,O+,80.9,172
Ksawery,Kalinowski,ul. Makuszyńskiego Kornela ,146,Warszawa,01-860,2012,5,9,80,O+,65.0,169
Edyta,Adamska,ul. Młyńska ,77,Chorzów,41-506,1995,21,8,28,B+,90.6,154
Gustaw,Tomaszewski,ul. Kaczary Jana ,122,Kraków,31-421,1975,23,8,74,A-,68.6,163
Patryk,Kwiatkowski,ul. Opolskiego Jana ,133,Tarnowskie Góry,42-600,1935,11,11,33,B+,98.6,187
Zbigniew,Gorski,ul. Dąbrowa ,52,Katowice,40-748,2008,7,7,5,O+,20.9,104
Konstancja,Wysocka,ul. Ordynacka ,119,Warszawa,00-953,1971,27,11,19,B+,52.8,166
Anastazja,Król,ul. Generała Dąbrowskiego Jarosława ,26,Sopot,81-754,1945,6,1,6,O+,21.5,106
Stefania,Kowalska,ul. Pastelowa ,69,Łódź,91-226,1977,2,6,14,B+,55.7,153
Korneliusz,Woźniak,ul. Grabowa ,115,Warszawa,02-725,1994,20,9,45,AB+,77.5,176
Izabella,Czerwinska,ul. Konopnickiej Marii ,134,Mikołów,43-190,1933,11,1,69,B+,79.6,161
Henryk,Zając,ul. Wąski Dunaj ,142,Warszawa,00-256,1965,19,2,4,O+,17.1,102
Kazia,Duda,ul. Miarowa ,65,Kraków,30-616,1941,27,5,80,A+,104.8,169
Jerzy,Adamczyk,ul. Milenijna ,31,Warszawa,03-130,2016,7,2,33,O+,107.2,186
Sławomira,Chmielewska,ul. Bellottiego Józefa ,90,Warszawa,01-022,2010,19,11,66,O+,68.6,167
Joasia,Kalinowska,Al. Marszałka Józefa Piłsudskiego ,22,Łódź,92-332,1975,29,8,57,O+,66.9,153
Adelajda,Zawadzka,ul. Piłkarska ,30,Łódź,94-121,1970,19,5,74,A+,88.5,164
Wiktor,Król,ul. Świdnicka ,86,Warszawa,03-509,1940,26,6,78,O-,89.4,169
Krystyn,Majewski,ul. Graniczna ,3,Szczecin,71-813,1935,26,2,62,B+,72.2,176
Roksana,Kozłowska,ul. Harcerska ,28,Bytom,41-907,1990,7,10,4,B+,13.5,109
Kazimiera,Wieczorek,ul. Przedatki ,40,Warszawa,02-964,1955,6,9,21,A+,75.0,168
Zdzisława,Maciejewska,ul. Masarska ,71,Kraków,31-534,1990,16,5,42,O+,94.7,170
Benedykt,Maciejewski,ul. Kustronia ,143,Grudziądz,86-311,1959,16,8,82,A+,67.4,177
Asia,Zawadzka,ul. Przybyszewskiego Stanisława ,6,Łódź,93-120,1995,19,2,9,O+,39.6,129
Zygmunt,Sawicki,ul. Łuszczów Pierwszy ,138,Lublin,20-258,1972,25,3,46,O+,84.2,183
Albin,Nowicki,ul. Chmurna ,121,Wrocław,52-121,1979,3,3,72,A+,81.7,182
Angelika,Ostrowska,ul. Chabrów ,4,Opole,45-221,2013,17,8,40,AB+,95.9,162
Przemko,Wysocki,ul. Kotarbińskiego Józefa ,2,Gdańsk,80-516,1983,11,3,23,O+,91.6,167
Benedykt,Kaczmarek,ul. Lubelska ,58,Olsztyn,10-407,2015,21,11,83,O+,62.4,183
Sylwester,Kaczmarek,ul. Kielecka ,125,Bydgoszcz,85-872,2000,8,4,52,O-,82.6,174
Kornelia,Dudek,ul. Wspólna ,124,Lublin,20-344,1946,21,7,76,AB-,91.0,170
Zoja,Gorska,ul. Solidarności ,14,Ruda Śląska,41-713,1990,25,5,1,B+,11.3,73
Anastazja,Nowakowska,ul. Partyzantów ,24,Olsztyn,10-524,1967,26,2,7,A+,23.3,122
Tadzio,Gorski,ul. Krzynówki Stanisława ,20,Dąbrowa Górnicza,41-300,1970,3,5,42,AB+,65.0,169
Kazimierz,Borkowski,ul. Łagiewnicka ,120,Łódź,91-860,1936,19,4,47,O+,74.9,176
Felicjan,Jaworski,ul. Kamienna ,97,Gdynia,81-576,1938,29,7,77,O+,73.6,168
Przemysł,Wiśniewski,ul. Szczęśliwa ,45,Wrocław,53-445,1951,17,11,81,A+,63.5,179
Nikodem,Król,ul. Pianistów ,66,Warszawa,02-403,1935,9,5,27,O+,93.2,170
Benedykt,Jasiński,ul. Opławiecka ,138,Bydgoszcz,85-483,1949,17,5,62,A+,98.4,173
Dobromił,Kowalczyk,ul. Żwirki i Wigury ,61,Kalety,42-660,1946,18,7,27,O-,96.6,171
Honorata,Michalska,ul. Ligonia Stanisława ,61,Warszawa,01-498,1945,25,10,57,B+,85.0,170
Bogumiła,Wiśniewska,ul. Buczka Mariana ,64,Siemianowice Śląskie,41-100,2007,9,11,21,B+,86.3,173
Wisława,Gorska,ul. Brzeska ,24,Wrocław,50-430,1958,5,11,44,A+,96.8,159
Ela,Duda,ul. Dębowa ,95,Opole,45-406,1982,15,10,37,B+,49.5,172
Aleksy,Kamiński,ul. Aleje Racławickie ,31,Lublin,20-028,1995,12,3,4,B+,19.7,109
Stanisław,Kowalski,ul. Tamka ,24,Łódź,91-403,1957,19,3,34,O+,113.2,177
Ewa,Borkowska,ul. Pryncypalna ,21,Łódź,93-373,2013,13,6,2,O+,11.8,91
Krzysztof,Kowalczyk,ul. Miętowa ,128,Białystok,15-690,2012,19,10,16,O+,75.9,167
Karolina,Olszewska,ul. Unruga ,27,Gdynia,81-106,1989,31,8,71,A+,52.2,157
Klimek,Wojciechowski,ul. Czarnieckiego Stefana ,128,Warszawa,01-511,1956,22,6,27,B+,106.1,187
Klimek,Czarnecki,ul. Amarantowa ,115,Warszawa,03-599,1953,13,10,49,B+,101.6,184
Ludmiła,Pawlak,ul. Doktora Jonschera Karola ,70,Łódź,91-849,1957,18,7,47,O+,76.1,160
Asia,Kalinowska,ul. Marszałkowska ,119,Poznań,60-327,1968,25,1,81,O+,58.6,157
Miłogost,Król,ul. Babimojska ,113,Warszawa,01-466,1978,17,8,79,B+,81.8,183
Eliasz,Michalski,ul. Bieszczadzka ,40,Olsztyn,10-662,1952,5,11,65,O+,78.7,179
Rościsława,Dąbrowski ,ul. Generała Madalińskiego Antoniego Józefa ,144,Kraków,30-303,2012,21,11,81,O+,51.9,164
Feliks,Zawadzki,ul. Płocka ,37,Gdynia,81-503,1989,16,5,68,B+,86.4,174
Bogumiła,Kozłowska,ul. Długa ,147,Wrocław,53-633,1966,28,10,70,O+,59.3,154
Józef,Kamiński,ul. Zdrowa ,41,Katowice,40-649,1968,10,2,72,O+,62.8,172
Angelika,Zając,ul. Górska ,91,Bielsko-Biała,43-318,1979,9,12,9,AB+,41.3,139
Frydrych,Majewski,ul. Tomasza ,69,Katowice,40-564,1939,15,4,59,B+,82.4,182
Przemysł,Kwiatkowski,ul. Flisacka ,2,Łódź,91-450,2001,16,6,35,A-,105.1,168
Małgorzata,Adamska,ul. Ptasia ,55,Opole,45-139,1933,12,6,22,O+,66.1,174
Sulisław,Jaworski,ul. Wróblewskiego Zygmunta ,146,Kielce,25-369,1990,17,11,59,A+,73.9,181
Mateusz,Kucharski,ul. Stolarska ,104,Warszawa,03-444,1972,28,9,3,O+,16.7,97
Leokadia,Wojciechowska,ul. Baczyńskiego Krzysztofa Kamila ,138,Szczecin,70-786,1954,12,4,5,O+,23.7,102
Kasper,Kwiatkowski,ul. Czereśniowa ,82,Warszawa/Wesoła,05-077,1954,13,3,28,O+,95.0,183
Blanka,Czerwinska,ul. Stefczyka Franciszka ,39,Wrocław,51-662,1993,26,1,61,O+,63.2,164
Andrzej,Sokołowski,ul. Gromadzka ,75,Bydgoszcz,85-357,1933,4,11,63,AB+,90.8,181
Bolesław,Kozłowski,ul. Barwna ,123,Bielsko-Biała,43-316,1966,12,7,60,O+,83.4,187
Kacper,Kalinowski,ul. Goździkowa ,13,Poznań,60-175,1996,4,4,49,O+,68.2,182
Ludwika,Michalska,ul. Chodkiewicza Jana Karola ,13,Warszawa/Wesoła,05-075,1972,25,7,39,A+,52.0,156
Gertruda,Sobczak,ul. Klecińska ,90,Wrocław,54-411,1935,31,10,64,B+,102.8,155
Bogusława,Woźniak,ul. Jaworowa ,88,Mysłowice,41-404,1948,23,5,5,B+,17.7,105
Małgorzata,Nowakowska,ul. Ostrzeszowska ,101,Wrocław,51-010,2001,27,9,27,O+,88.6,156
Wawrzyniec,Dudek,ul. Jabłoniowa ,100,Koszalin,75-679,2009,28,9,50,O+,93.8,187
Bolek,Kwiatkowski,ul. Bukowa ,84,Dąbrowa Górnicza,41-303,2008,6,8,49,O+,72.6,187
Gabriela,Adamska,ul. Czekanowskiego Jana ,3,Poznań,61-332,1966,20,9,37,O+,65.6,162
Stefania,Adamczyk,ul. Dębowa ,96,Warszawa/Wesoła,05-077,1938,27,9,77,A+,72.9,154
Racław,Symanski,ul. Piękna ,147,Golub-Dobrzyń,87-401,1971,21,5,16,O+,48.5,175
Wiola,Olszewska,ul. Kuncewiczowej Marii ,141,Tarnowskie Góry,42-609,1934,28,4,84,O-,61.4,164
Bartosz,Kaczmarek,ul. Schulza Brunona ,88,Warszawa,01-682,1976,18,11,26,B-,110.8,171
Izydor,Duda,ul. Lisia ,121,Bydgoszcz,85-374,1937,27,9,44,A+,114.6,167
Mieszko,Tomaszewski,ul. Skrzydlata ,85,Poznań,61-317,1933,16,12,62,A+,67.9,183
Małgorzata,Borkowska,ul. Pyszniańska ,76,Warszawa,02-828,1994,30,8,63,A+,73.6,166
Fryderyka,Kowalska,ul. Liptowska ,77,Warszawa,02-828,1980,21,9,23,O+,79.1,154
Renard,Kucharski,ul. Norwida Cypriana Kamila ,138,Kielce,25-410,2000,2,11,83,O+,100.2,173
Radosława,Wieczorek,ul. Morcinka Gustawa ,135,Kraków,31-762,1974,26,3,51,A+,67.9,166
Krystyn,Olszewski,ul. Karlińskiego Kacpra ,47,Warszawa,01-262,1999,22,9,20,A+,56.2,179
Andrzej,Rutkowski,ul. Siemiradzkiego Henryka ,23,Gdańsk,80-301,1972,31,3,45,B-,76.9,175
Honorata,Woźniak,ul. Wigury Stanisława ,65,Łódź,90-301,1977,10,4,82,O+,68.5,156
Walery,Borkowski,ul. Krzywa ,54,Poznań,60-118,1994,9,9,68,A+,105.6,176
Jagoda,Jasińska,ul. Borówczana ,58,Kraków,30-252,1989,5,3,16,AB+,46.3,166
Jędrzej,Kozłowski,ul. Przeskok ,125,Lublin,20-403,1957,28,8,8,B+,35.6,132
Tadzio,Pawłowski,ul. Sekutowicza Bolesława ,97,Lublin,20-153,1979,10,12,8,A-,20.0,131
Klara,Grabowska,ul. Korsykańska ,94,Łódź,92-719,1985,24,9,50,O+,81.9,164
Błažej,Majewski,ul. Mycielskiego Andrzeja ,146,Kraków,31-990,1959,22,12,78,AB+,73.0,171
Elżbieta,Sobczak,ul. Lisia ,36,Warszawa,03-678,2017,3,5,46,B+,52.4,164
Seweryna,Michalska,ul. Rewalska ,49,Wrocław,54-317,1936,9,6,83,B+,65.0,165
Ksawery,Borkowski,ul. Generała Kazimierza Pułaskiego ,105,Suwałki,16-400,1935,5,5,41,A+,101.6,175
Sobiesław,Grabowski,ul. Subisława ,111,Gdańsk,80-354,1987,26,3,80,O+,63.4,175
Dita,Duda,ul. Winogradu ,52,Zielona Góra,65-107,1949,9,3,84,B+,67.2,158
Rafał,Piotrowski,ul. Niedziałkowskiego Mieczysława ,21,Olsztyn,10-346,1957,20,3,23,B+,66.6,172
Jaropełk,Jasiński,ul. Pardałówka ,130,Zakopane,34-501,1992,7,9,36,A+,107.5,188
Amadei,Kowalczyk,ul. Kocankowa ,87,Poznań,61-680,1955,31,7,17,A+,75.2,171
Karina,Pawlak,ul. Kunickiego Stanisława ,35,Wrocław,54-616,1947,16,3,43,B+,100.4,174
Hanna,Jabłońska,ul. Pocztowa ,98,Niechorze,72-350,2004,14,6,18,B+,79.1,162
Jeronim,Czerwinski,ul. Głogowska ,118,Poznań,60-104,1986,22,1,45,A+,104.1,184
Radzimierz,Jasiński,ul. Górna ,14,Szczecin/Bezrzecze,71-218,1970,21,3,40,B+,109.7,176
Tobiasz,Adamczyk,Pl. Wolności ,98,Racibórz,47-400,1944,3,4,23,B+,86.7,181
Marzena,Zielinska,ul. Augustyniaka Jana ,23,Łódź,91-082,1940,23,10,27,B+,58.7,160
Henryk,Zawadzki,ul. Druskiennicka ,97,Poznań,60-476,2013,23,3,60,B+,103.3,169
Bronisław,Kowalczyk,Pl. Solidarności ,40,Wrocław,53-661,1959,15,4,38,O+,88.9,188
Radzimierz,Piotrowski,ul. Rożena Jaksy Władysława ,110,Kraków,30-804,1981,6,2,32,A+,64.6,185
Jacenty,Jabłoński,ul. Irzykowskiego Karola ,28,Kraków,31-999,1996,2,7,58,O+,110.6,173
Walery,Zielinski,ul. Kwidzyńska ,97,Gdańsk,80-299,1993,23,5,0,O+,5.0,48
Lesława,Ostrowska,ul. Armii Krajowej ,96,Sosnowiec,41-215,2016,28,11,80,O+,57.3,163
Lesława,Kucharska,ul. Rynek Staromiejski ,12,Koszalin,75-007,1944,6,10,81,A+,68.3,168
Henryka,Woźniak,ul. Pronaszków Zbigniewa i Andrzeja ,66,Kraków,30-498,1940,20,11,29,A+,79.4,165
Cezar,Grabowski,Pl. Wszystkich Świętych ,65,Kraków,31-004,1946,5,9,67,O+,104.5,173
Egidiusz,Woźniak,ul. Konarskiego Stanisława ,31,Warszawa,01-355,1941,5,10,59,B+,109.7,185
Wojtek,Kaczmarek,ul. Łucka ,66,Warszawa,00-842,1989,19,6,25,O+,71.7,188
Rościsław,Kowalczyk,ul. Sikorskiego Władysława ,65,Poznań,61-535,1977,31,3,62,O+,75.5,177
Jerzy,Wysocki,ul. Niwki ,143,Gdańsk,80-731,2006,15,7,70,O+,63.1,179
Mikolaj,Piotrowski,ul. Motylowa ,124,Bydgoszcz,85-432,1986,4,1,13,O+,51.8,161
Wiktoria,Jaworska,ul. Nałkowskiej Zofii ,135,Szczecin,70-785,1982,8,7,31,O-,98.7,162
Judyta,Maciejewska,ul. Platynowa ,93,Opole,45-654,1988,12,7,47,O+,97.1,163
Przemysł,Sawicki,ul. Mianowskiego Józefa ,149,Szczecin,70-824,1946,30,4,73,O+,95.1,176
Tymoteusz,Piotrowski,ul. Kalcytowa ,70,Kielce,25-705,1998,11,5,77,O+,59.3,181
Justyn,Kwiatkowski,ul. Dąbrowszczaków ,28,Szczecin,71-748,1978,25,8,4,A+,17.2,98
Szczepan,Jasiński,ul. Polnych Kwiatów ,91,Kraków,30-206,1977,18,10,57,B+,108.7,167
Dobrosława,Nowakowska,ul. Kwitnącej Łąki ,19,Warszawa,02-971,1939,7,4,36,A+,67.5,154
Ireneusz,Maciejewski,ul. Braniewska ,127,Bydgoszcz,85-708,2013,25,9,20,B+,76.8,186
Wisława,Zając,ul. Rynkowa ,83,Warszawa,02-495,1970,17,3,24,O+,86.1,168
Serafin,Zawadzki,ul. Strumykowa ,101,Rzeszów,35-230,1945,23,9,0,A-,2.6,55
Radomiła,Wojciechowska,ul. Konduktorska ,64,Bydgoszcz,85-766,1965,15,1,73,B+,76.5,168
Waleria,Szczepańska,ul. Dahlberga Eryka ,136,Warszawa,01-428,1990,7,12,76,B+,69.8,157
Benedykt,Olszewski,ul. Piłsudskiego ,28,Zgierz,95-101,2013,1,3,71,O+,94.2,170
Maksym,Sokołowski,ul. Skidelska ,93,Białystok,15-109,1981,21,2,76,O+,59.2,167
Wisława,Sokołowska,ul. Herbowa ,114,Lublin,20-551,1975,16,12,27,O+,52.4,158
Eligia,Piotrowska,ul. Łowicka ,85,Warszawa,02-535,1966,12,11,39,B+,104.9,156
Józefa,Tomaszewska,ul. Letniskowa ,99,Lublin,20-525,1963,29,4,11,A+,55.0,136
Lucyna,Wysocka,ul. Miodowa ,149,Rzeszów,35-328,2001,23,11,30,A+,72.0,168
Iwo,Olszewski,ul. Hrynakowskiego Konstantego ,53,Poznań,60-177,1943,19,1,35,A+,91.9,170
Lubomir,Olszewski,ul. Jutlandzka ,31,Szczecin,70-001,2009,29,6,29,O+,89.4,170
Dobromił,Szczepański,ul. Chińskiej Róży ,72,Warszawa,02-202,1949,4,7,71,B+,68.6,171
Gracja,Majewska,Al. Wojska Polskiego ,20,Szczecin,70-904,1998,2,12,18,O+,55.1,162
Rościsława,Kamińska,ul. Skwarna ,7,Bydgoszcz,85-346,1946,25,10,38,A+,94.6,168
Mirosława,Sokołowska,ul. Benisza Adama ,102,Kędzierzyn-Koźle,47-232,1945,22,10,39,B-,65.4,158
Gabrjel,Szczepański,ul. Śrutowa ,121,Wrocław,50-256,2001,28,6,78,O+,68.0,162
Bogumił,Pawlak,ul. Rowerowa ,133,Łódź,94-222,2000,10,1,4,A+,20.2,106
Jacek,Rutkowski,ul. 29 Listopada ,100,Jaworzno,43-600,1954,30,1,47,B+,108.3,177
Antoni,Nowak ,ul. Przylesie ,45,Szczecin,70-872,1950,10,8,72,O-,95.7,176
Judyta,Nowak ,ul. Księcia Lubeckiego Franciszka ,84,Bydgoszcz,85-068,1988,14,2,52,O+,64.5,164
Ania,Majewska,ul. Borówkowa ,62,Zielona Góra,65-124,1939,7,5,27,O-,97.7,166
Julitta,Zając,ul. Reymonta ,22,Jędrzejów,28-310,1931,11,10,3,AB+,17.2,91
Przemysł,Adamczyk,ul. Legionów ,124,Grudziądz,86-306,1991,14,6,36,O+,92.7,184
Zdzisława,Jasińska,ul. Chałubińskiego Tytusa ,145,Kielce,25-609,1989,23,5,42,O+,86.7,168
Dyta,Kalinowska,ul. Francuska ,67,Katowice,40-506,1947,25,2,51,A+,102.8,164
Klaudia,Michalska,ul. Dworcowa ,83,Świętochłowice,41-600,1992,23,11,53,AB+,57.0,171
Wojtek,Grabowski,Pl. Biskupa O'Rourke Edwarda ,56,Gdańsk,80-405,1954,7,11,15,O+,72.6,155
Matylda,Majewska,ul. Akacjowa ,53,Będzin,42-500,1962,1,7,74,A+,68.4,166
Lucjusz,Woźniak,ul. Robotnicza ,64,Łódź,91-864,2000,16,10,7,A+,20.3,127
Seweryn,Maciejewski,ul. Uprawna ,101,Warszawa,02-967,2009,17,1,68,O+,98.1,165
Dorota,Adamski,ul. Szymonowicza Szymona ,121,Łódź,93-018,1935,16,2,19,A+,60.7,183
Zoja,Dudek,ul. Jagodowa ,108,Mysłowice,41-404,1968,26,11,70,B+,62.5,166
Marek,Symanski,ul. Tasznikowa ,145,Warszawa,04-944,1992,15,11,71,O+,67.6,178
Ela,Piotrowska,ul. Dybowskiego Benedykta ,96,Częstochowa,42-209,1949,18,10,15,B+,63.8,161
Józefa,Sawicka,ul. Wojrowicka ,76,Wrocław,54-434,1994,4,7,17,O+,63.9,151
Wera,Kalinowska,ul. Grażyny ,135,Lublin,20-602,2015,3,9,62,B+,67.0,171
Jeronim,Kamiński,ul. Nowowiejskiego Feliksa ,43,Białystok,15-191,1949,16,8,67,O-,69.2,165
Kacper,Symanski,ul. Górna ,93,Siemianowice Śląskie,41-106,1983,11,6,29,B+,62.4,186
Ruta,Tomaszewska,ul. Rolna ,67,Warszawa,02-729,1986,30,1,78,O-,103.1,155
Kondrat,Sawicki,ul. Hucisko ,100,Warszawa,01-473,1993,21,12,85,O+,69.6,168
Wioletta,Wieczorek,ul. Bolka II,57,Opole,45-580,2001,27,11,25,A+,74.3,158
Barbara,Chmielewska,ul. Organizacji WiN ,30,Łódź,91-801,1983,13,11,27,A-,58.2,165
Wojciecha,Wojciechowska,ul. Samopomocy Chłopskiej ,147,Szczecin,70-873,2001,19,5,70,B+,95.6,161
Elżbieta,Kozłowska,ul. Budryka Witolda ,31,Sosnowiec,41-200,2007,26,12,24,A+,62.0,162
Serafina,Zielinska,ul. Karłowicza Mieczysława ,83,Bydgoszcz,85-092,1999,26,4,63,A+,70.2,161
Ryszard,Dudek,ul. Zakole ,108,Koszalin,75-814,1932,7,1,55,O+,110.7,172
Małgorzata,Grabowska,ul. Marchewkowa ,62,Wrocław,52-311,1977,30,12,16,O+,79.3,150
Natasza,Zielinska,ul. Górników ,16,Kraków,30-808,1989,9,12,7,B+,33.5,113
Wiktor,Zając,ul. Knastera Bronisława ,66,Wrocław,51-169,1932,16,12,81,B+,63.1,175
Beata,Pawlak,ul. Anny Jagiellonki ,149,Zawiercie,42-400,1961,6,5,49,O+,60.6,157
Martyna,Wysocka,ul. Generała Bema Józefa ,129,Białystok,15-369,1942,16,4,25,O+,53.8,171
Maryla,Pawłowska,ul. Łyskowskiego ,14,Toruń,87-116,1942,9,1,68,B+,97.4,158
Mikolaj,Kamiński,ul. Oniegina ,90,Lublin,20-711,1944,26,12,22,O+,106.9,186
Radomiła,Zawadzka,Al. Targowa ,92,Chorzów,41-500,1943,1,3,2,A+,10.3,82
Walerian,Woźniak,ul. Cytrynowa ,138,Łódź,91-866,1945,26,6,68,A+,81.2,184
Dobrogost,Majewski,ul. Niewachlowska ,144,Kielce,25-615,2015,19,1,34,B+,88.9,188
Danuta,Sokołowska,ul. Ilustracji ,89,Warszawa,01-966,1988,30,3,31,O+,68.6,173
Gabrysia,Pawłowska,ul. Podgórna ,108,Koszalin,75-335,1945,17,8,24,A+,66.0,160
Nadzieja,Borkowska,ul. Cieszyńska ,30,Kraków,30-015,1966,14,11,15,O-,62.7,154
Ksawery,Sawicki,ul. Refektarska ,69,Gdańsk,80-842,1978,30,9,33,AB+,65.0,177
Bogumiła,Kozłowska,ul. Księdza Trószyńskiego Zygmunta ,3,Warszawa,01-693,2008,18,7,16,A+,55.8,157
Ludmita,Kowalska,ul. Narwiańska ,25,Warszawa,03-794,1993,3,10,9,O+,38.9,133
Maksym,Kucharski,ul. Raka Aleksandra ,111,Katowice,40-748,1982,22,5,18,O+,88.5,175
Eligiusz,Kucharski,ul. Nidzicka ,104,Gdańsk,80-110,1997,2,2,85,A+,101.2,166
Malwina,Czarnecka,ul. Łopianowa ,122,Gdynia,81-589,2013,24,8,40,A+,98.6,169
Dobromił,Sobczak,ul. Karnego Alfonsa ,109,Białystok,15-166,1958,18,6,28,A+,89.9,171
Marek,Adamczyk,ul. Argentyńska ,36,Gdynia,81-116,2003,1,11,84,B+,96.3,177
Irenka,Sawicka,ul. Azymutalna ,63,Gdańsk,80-298,1945,7,9,55,O+,78.6,153
Jadwiga,Kowalczyk,ul. Godlewskiego Emila ,130,Kraków,30-198,2004,27,5,75,A+,51.6,154
Cibor,Jasiński,ul. Szarotki ,122,Warszawa,02-609,1994,5,10,74,O+,91.6,165
Gertruda,Czarnecka,ul. Rusałki ,15,Łódź,94-110,2006,30,1,73,O-,83.6,154
Władysława,Zawadzka,Pl. Oddziałów Młodzieży Powst. ,135,Katowice,40-900,2000,26,4,74,O+,92.2,151
Marik,Zielinski,ul. Kanarkowa ,139,Olsztyn,11-041,1947,16,10,71,O+,99.9,177
Ferdynand,Nowak ,ul. Jana XXIII ,134,Kraków,30-688,1976,16,9,1,O+,9.5,72
Tadzio,Woźniak,ul. Belgijska ,116,Białystok,15-634,1944,29,5,29,O+,101.4,171
Lesława,Woźniak,ul. Gałczyńskiego Konstantego Ildefonsa ,61,Ruda Śląska,41-706,2013,10,7,72,O+,52.2,152
Gabriela,Kwiatkowska,Pl. Słowiański ,14,Elbląg,82-300,1974,1,11,50,O+,64.7,155
Justyna,Sokołowska,ul. Makowa ,74,Warszawa,03-796,1954,20,10,38,O+,102.1,164
Radzimierz,Symanski,ul. Plac Wolności ,79,Barwice,78-460,1948,25,11,8,O+,20.7,123
Czcibor,Zielinski,ul. Szaykowskiej Berty ,147,Białystok,15-690,1935,23,9,23,O+,98.8,178
Jakub,Sobczak,ul. Wójtowska ,42,Warszawa,00-224,1981,19,3,35,A+,89.7,180
Wojciecha,Ostrowska,ul. Prusa Bolesława ,99,Poznań,60-820,1975,22,11,19,A+,58.0,164
Wiesław,Pawłowski,ul. Rzepakowa ,103,Wrocław,52-210,2012,5,11,3,O+,15.8,100
Konstancja,Król,ul. Zwycięstwa ,98,Koszalin,75-039,1991,16,8,59,AB+,63.2,153
Sławomira,Kowalska,ul. Księdza Ryszki Józefa ,40,Chorzów,41-516,2016,31,12,13,B+,34.8,152
Tekla,Nowicka,ul. Orląt ,63,Poznań,61-348,1987,10,10,71,O+,61.6,162
Gabrjel,Dąbrowski ,ul. Pracka ,52,Wrocław,54-066,1972,23,10,12,O-,34.9,143
Natasza,Dudek,ul. Jasna ,67,Olsztyn,10-427,1994,10,12,22,A+,55.1,157
Waleria,Jabłońska,ul. Husarska ,107,Ruda Śląska,41-711,1934,8,9,10,O+,29.9,151
Lesława,Maciejewska,ul. Rodakowskiego Henryka ,51,Szczecin,71-345,1948,25,9,16,A+,82.8,168
